Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $348.57/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0xec20f0565918062bf5487c1b568800adc03eeaa8f1222ffa5bced93dc763fa20,14283037,1641937181,1/11/2022 21:39,0x7c1ea00adf67874a1ceb1b2ce68140ebf87a0bab,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x725564bf05fc8f6d9845c48812c5217bad71f680a9feae91c2408b40bdfe99ce,14283038,1641937184,1/11/2022 21:39,0x56f4a86a0e05128b9f6a9e6c18fe248309014165,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x5fef04db37ef46b9e86597e73ec28fb145520e4803893baa071886258fce8699,14283049,1641937217,1/11/2022 21:40,0xbe9751723599e7ec6c64fd550e279f27fbc81e46,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xce3e008f880f6e70845f99cacaf95e475b885d674b49c6f83f64da6d8761e07c,14283066,1641937268,1/11/2022 21:41,0xac4d421512fb2037ddd130bef9a58648052c3abb,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x45eb97a96ed8ececcb248213aef3e0b870e027d73ade347f6959bd0155747f04,14283072,1641937286,1/11/2022 21:41,0xa395a37cc73ce936cd1c84d7ad31c699bfd59475,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x07e2fb8ac51ab11361499eff8f1edcb6d8de910f28121b99e8a32e81d6330e3d,14283076,1641937298,1/11/2022 21:41,0xb993f44a91c31261054a0e4cfc0ff132cbb9ade1,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x97f7e31e04ecad87e9e951bebd9d395d53043e2c041aaaa09ca6edf4f4862cbd,14283085,1641937325,1/11/2022 21:42,0x988ed2166fd1ae04d4cfb6040a4c64fde59df2fa,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x68939127e55b384ddfc3df351d038d0bacb3a2a1cc6d784ca82c0347a5fe6256,14283091,1641937343,1/11/2022 21:42,0x2dbc3e228b85d84aea9004b38e95fd5f9df71dc0,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000606485,0.211402476,463.38,,,Claim V1Token
0x733bbf1e0e034f33ba3046cd7b944cf7bf8c6d15fab66fcdc27d5481fb23d17a,14283092,1641937346,1/11/2022 21:42,0x8d172f2ffa4ae1b721bd36cee253920c0cd03a62,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xf60f5c665d84eaf13c84d7e7c52a6c485b6cb513496aeb702088c1083f83a4bf,14283094,1641937352,1/11/2022 21:42,0x7c1ea00adf67874a1ceb1b2ce68140ebf87a0bab,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00022226,0.077473168,463.38,,,Approve
0x111181eaabdb1e132cf3ca891b6162c1e51c8d8bd965bd0eca5483643e94e364,14283107,1641937391,1/11/2022 21:43,0x28233c517116dfe511376dd4c9bd27563fb57609,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000648485,0.226042416,463.38,,,Claim V1Token
0xf72c7c7d1de3667a6ff160dab04ebe1cec7c76ef08be8b6f1c66657d2edd40ec,14283110,1641937400,1/11/2022 21:43,0x4291ab8a26efdf45a89f1b4ba2aad8229a778a9b,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000648485,0.226042416,463.38,,,Claim V1Token
0x50337576ac4fac2ec92ee4a8c0993ff5f05d0aaaeba0b5ff684261462b06444c,14283111,1641937403,1/11/2022 21:43,0x0dc5d430c3823b390c6c840df8f6d7c723f1d126,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x0d66da27e2a4a6400a703a1a57a370d2db4d9fe240c4bb0b3d8771b1f67cd244,14283113,1641937409,1/11/2022 21:43,0x817dfe4072afd8e0cf4f6ae082daaaf4143dd7a4,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xbda19eafc4dfa0058a7e1243248fab58055f2e478f4a639573e1f0a2a3056b2f,14283122,1641937436,1/11/2022 21:43,0xf2c3b0e53a9224d041e20b13d4f99b68cf62c5e0,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x209d5d835522e140a675603e03623a6ca40f58dfc29f1c45ef0872e40b3dde8f,14283130,1641937460,1/11/2022 21:44,0xcbe54bf98cf76e36387984bfb3da6389e68750b6,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000648485,0.226042416,463.38,,,Claim V1Token
0xd8ccc1156b089154f3c3b4ffda50d144be8b21c1d3f317e632a5ab14279031b0,14283130,1641937460,1/11/2022 21:44,0x3a9520541aac9069b469c005dff93bda1824415d,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x570a7ccee70a1555492608a26fabb80985147cd40e8befcc163266c15e81e03b,14283136,1641937478,1/11/2022 21:44,0x8da81bdb0aed3d67832fccdb92aaa9376f25c51a,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x6623391645fcca2cea6b7039c7e03f813716ec53bcf78584dc2415a91d00c1dd,14283136,1641937478,1/11/2022 21:44,0x3e622a7b1d22fb9079e1d9133515bfed8b93f107,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000648485,0.226042416,463.38,,,Claim V1Token
0x7aa9c4f3413b6532208d28d2407dca849e28c5f897380d1cbadabe7907d29a10,14283141,1641937493,1/11/2022 21:44,0xffdb30a6e820f63f065622fe2ae105f9fe3f152b,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x0a2d32ba85cadfb7f295f842240e134eb0695f70ee9bcba1e929ef10a18b344a,14283141,1641937493,1/11/2022 21:44,0x5d38f4f6ab46e047c364ba0c2c7f6e98fb9addf8,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000606485,0.211402476,463.38,,,Claim V1Token
0x323f8cdd24ea78c9f5f018a1cf6f576772242f0c6844d1b5ea8e696281f30515,14283141,1641937493,1/11/2022 21:44,0xaf5ec856018ba125c15c48899712a2ad0beb7b1f,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000606485,0.211402476,463.38,,,Claim V1Token
0x7c6238331604617a0ab289b807ca570d62a800eb7fce1f8fb2884dc20ed1da00,14283142,1641937496,1/11/2022 21:44,0xba5edf064de4b8ff0c15c54ff34760fa9f031ba5,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000648485,0.226042416,463.38,,,Claim V1Token
0xc5930164dfb370202a8f0577dd331e2eb94e4dff178e6aa7f92695d606c7edf4,14283143,1641937499,1/11/2022 21:44,0x00cfa45e6bffe492b19c974d21f68f63eb8092b5,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x86b7fb530c846c79d76063dbd3414b51d2f25db8d56a3b39ab808487176fa027,14283146,1641937508,1/11/2022 21:45,0xba5edf064de4b8ff0c15c54ff34760fa9f031ba5,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000543485,0.189442566,463.38,,,Claim V1Token
0x0893f4aeb3e282c6df0d48100af1c187c420b3d4d730a53b699fda3c3ab249f8,14283147,1641937511,1/11/2022 21:45,0x422d26bfdccce08cbe1dc1d0635e50c8881ced4e,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xc502cc45e5e21a59641b9ebd21aaefc200eb7eef9af13598db0240ce328eb66b,14283153,1641937529,1/11/2022 21:45,0xb993f44a91c31261054a0e4cfc0ff132cbb9ade1,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00022226,0.077473168,463.38,,,Approve
0x6f184b2de4333e4ff3bcd6fc3aed968d6fa9afb85da0ba248ab27a66bb481e36,14283155,1641937535,1/11/2022 21:45,0xc9225ff1f23cb33693ea7a5b6f7b504bbc530562,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x92f5caef9b6853014177a48f541ea26b2fd56ab9c2fe6a3ecd519c941a1f2f01,14283165,1641937565,1/11/2022 21:46,0x0cc4887cd2e7eae2aa04ef6b0c1025a46fb1bfcb,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x2e68452b00e8ed884826e865a872f7bb96533f0f3f01287fbafc2e3cc7cfe32c,14283170,1641937580,1/11/2022 21:46,0x19b8b60f3628fc8fd9b43bf2b184b4e6ff24cc9a,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000606485,0.211402476,463.38,,,Claim V1Token
