Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $342.37/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0x7572acd14758b4fbca98f8c8fee8d01f94282072fcecd540b0efb996ca12271c,14283459,1641938447,1/11/2022 22:00,0xfecaf0d5551a0a9fcc58d2d30aeaf6f7ea965609,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.69,0,236.2353,0.00199643,0.683517739,463.38,,,Add Liquidity ETH
0xbae59615e58514a49decd2746afc2d158ddeb5541cfe05724b2221580a1abab5,14283548,1641938714,1/11/2022 22:05,0x87ae174c210e0100acd43d04d9c23c7b5d50d417,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.081534171,0,27.91485427,0.000161015,0.055126706,463.38,Error(0),execution reverted,Add Liquidity ETH
0x6fc0568f915e9ac7795475b90e4d7aab0e39139cdd7e61c01df7d5501cf50d86,14283564,1641938762,1/11/2022 22:06,0xff271c4ccb4f7dddad2f4f9452f1b1c2a9fe9a7c,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.574802997,0,196.7953021,0.000160835,0.055065079,463.38,Error(0),execution reverted,Add Liquidity ETH
0x5ad45992d57bacecd0c9f288cb892ae452714c1886b43733530afbc05cff83c7,14283576,1641938798,1/11/2022 22:06,0x3e622a7b1d22fb9079e1d9133515bfed8b93f107,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.23,0,78.7451,0.00192143,0.657839989,463.38,,,Add Liquidity ETH
0x3292388a032c14fd328f80476ac5a0f8a79aa4289bab1eb5c2c9406e1e94efc8,14283587,1641938831,1/11/2022 22:07,0xff271c4ccb4f7dddad2f4f9452f1b1c2a9fe9a7c,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.65,0,222.5405,0.00199637,0.683497197,463.38,,,Add Liquidity ETH
0x7c4861a8b3e2a03106f1b6421a49538687c30ecbf3431a2a81f14e3e825f9db8,14283591,1641938843,1/11/2022 22:07,0x0ce390ec4533d9afbb7280037d61b8c8dcaa6696,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.041032784,0,14.04839441,0.001882315,0.644448187,463.38,,,Add Liquidity ETH
0x509138cda5165e4854ff543a6be8b874ec135a6ef1017be9bdd020db0e7a6fc2,14283609,1641938897,1/11/2022 22:08,0x87ae174c210e0100acd43d04d9c23c7b5d50d417,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.071981794,0,24.64440679,0.00192137,0.657819447,463.38,,,Add Liquidity ETH
0x9aaf8498171d6adb3a4539e81c3376a14d41c2d27a95e43d9b987f706fe598bd,14283612,1641938906,1/11/2022 22:08,0x6c428b4a5f1478278399481ac9f1d4f0fa0d7404,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,1.035212761,0,354.4257928,0.000161075,0.055147248,463.38,Error(0),execution reverted,Add Liquidity ETH
0xd442a11a7f1a7e07bdac2921a1ba4defd70ad32139ed8773ae7b0955439be54c,14283628,1641938954,1/11/2022 22:09,0x6c428b4a5f1478278399481ac9f1d4f0fa0d7404,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.991020786,0,339.2957866,0.000161075,0.055147248,463.38,Error(0),execution reverted,Add Liquidity ETH
0x3e7d491211d971c26798d5a5a246c3029d59e191f3ccafd08b44740257a09781,14283642,1641938996,1/11/2022 22:09,0x3e622a7b1d22fb9079e1d9133515bfed8b93f107,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.041187649,0,14.10141545,0.00184643,0.632162239,463.38,,,Add Liquidity ETH
0x1358ac15bce0caa6ebddb3985b713f03cd35220fb5b1cafc51bca969d0dd4fe1,14283650,1641939020,1/11/2022 22:10,0x6c428b4a5f1478278399481ac9f1d4f0fa0d7404,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.876799735,0,300.1899254,0.000162385,0.055595752,463.38,Error(0),execution reverted,Add Liquidity ETH
0xc9beefb704ec98091dbb0b0b3d7b8e71043747223a9cbf02886aa706091029d5,14283663,1641939059,1/11/2022 22:10,0x0ce390ec4533d9afbb7280037d61b8c8dcaa6696,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.047690592,0,16.3278281,0.001882315,0.644448187,463.38,,,Add Liquidity ETH
0xd30f7013e5bc47f92260b1f7959d9f73c1077483c5089939bbd7fee4ae3ef445,14283663,1641939059,1/11/2022 22:10,0x6c428b4a5f1478278399481ac9f1d4f0fa0d7404,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.872135554,0,298.5930495,0.00193539,0.662619474,463.38,,,Add Liquidity ETH
0xec0a1cfda911a6bd287ea2361e51b48589305b1f9843ac7ff7f698e0a5132ef3,14283668,1641939074,1/11/2022 22:11,0xb93b01c000e92c65fe7f31668c828830f11bac57,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.211803633,0,72.51520986,0.000160895,0.055085621,463.38,Error(0),execution reverted,Add Liquidity ETH
0xb8202cd37e4a537a53a0e166c056d40ba80b7ea98db20659ef4f4d1797eedb9a,14283677,1641939101,1/11/2022 22:11,0xb79252042f6639d02025ec881d52434cbe8cfb70,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.770990354,0,263.9639676,0.000161075,0.055147248,463.38,Error(0),execution reverted,Add Liquidity ETH
0x3e59ee323cf48bcfa8a74c50140e071fa1b21c0ac29cbc843a8ae18d30d6fe0e,14283679,1641939107,1/11/2022 22:11,0xb93b01c000e92c65fe7f31668c828830f11bac57,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.20431993,0,69.9530146,0.000193074,0.066102745,463.38,Error(0),execution reverted,Add Liquidity ETH
0x1e23f53a5a136a768c63f04c893d8afb46930811ba7861b121a263f1b87cbe86,14283689,1641939137,1/11/2022 22:12,0xbc097bcd67adf0f2068f7120eb202e18602503dc,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.117426567,0,40.20333384,0.000160895,0.055085621,463.38,Error(0),execution reverted,Add Liquidity ETH
0x2463544cf2b85455d0b91845072dcfc0d42b620050b54d0609e4f4ca06df23fd,14283689,1641939137,1/11/2022 22:12,0xe98dc2f5ad89fbe4b491c5e9cc78e2dbed516b78,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.234853441,0,80.40677258,0.000160835,0.055065079,463.38,Error(0),execution reverted,Add Liquidity ETH
