"HolderAddress","Balance","PendingBalanceUpdate"
"0xd0643c1a11887b5ac4ef603d2e3fa6cf463b899e","1E-18","No"
"0xd13e4b9bbab98997e3d951777d9ec67665c32308","2E-18","No"
"0xd17e6f19e4dca06ccd8601003d61a018a2904cd7","1E-18","No"
"0xd1dd6a9fffaa90d78e1d6964aac7d9a53e2f4146","1E-18","No"
"0xd1f981c907494bf9bcf8eaa90b350b5d4b5ed0e8","2E-18","No"
"0xd23342747223e85ac8ff4750f8362c8815052574","170.666666666667","No"
"0xd284aec3989e0f2459a2fb2b260ca534d437808d","2E-18","No"
"0xd2d8dbd7d936cc3f27906f8bbddacd7b6139a8b4","1E-18","No"
"0xd3106a0191cd77528d52e48370b66a94c628778c","1E-18","No"
"0xd3137741763cc0eead8cf7b3bcf9e895b61bfb51","1E-18","No"
"0xd3734320b847b92a70d4ba20e7b6a83d4393d3be","1E-18","No"
"0xd3b883e92cf00b7d6b47bf86273207ef9a234be2","1E-18","No"
"0xd4105c56dcd0497b3b220eb2fc88022465717a2f","1E-18","No"
"0xd4b675aa0c7d5254fae249b55b4c6756e855d62e","2E-18","No"
"0xd4d50342c08b5f2d283709c4f30b14412a01f89f","1E-18","No"
"0xd4d72f10b0878b42d82fb2ab533d37c6263f33e3","1E-18","No"
"0xd54e9019a16b355d8fcbaa4b11fc8212ebd236c5","1E-18","No"
"0xd582c1b87cdb05c1e15ebbab56d650a28df6b84f","1E-18","No"
"0xd5a30c6993d19902f663ae998ba85dc8387f0c85","90","No"
"0xd5c7022bfe15f536d9aa804717f5a4a3d4eaa9be","19.999","No"
"0xd61f89b1d59354fb15366fd75c77846be97ba352","1E-18","No"
"0xd64590ab973053c1106f741da127bf753ad63cd6","114.285714285714","No"
"0xd645b460dfdaa50b9274669b1f3868eb578d73d8","1E-18","No"
"0xd65b54bb7aaa08d377614e40f1bd5d120d51d423","2E-18","No"
"0xd6774d4be0cc524e8350c82ae0b76414faadf657","1E-18","No"
"0xd6b09f1d6b1f35c2ff09651c221663bce4993204","1E-18","No"
"0xd7aa178bb566c614d75b3aa0e64ab90c2feff80d","1E-18","No"
"0xd7d5310f03ba2b386658b5d3c8988ec7d7a3f0fc","1E-18","No"
"0xd7f74cc157efb2efb845058ad4d341fc6211864f","1E-18","No"
"0xd7f8a1e2a7c2fba88377fccd6d25e18afd107596","2E-18","No"
"0xd8c77c1f3cb197f095df317936d605c79554f362","25.4935333333333","No"
"0xd97ed7c013801d4d4689880c4e8ca2d6d91f9dee","2E-18","No"
"0xd99022698a6ca829bcac9670557b7bd8768f3e92","1E-18","No"
"0xd9ea22303ca71c7fa34c3a5f30c47dd85ffb5914","2E-18","No"
"0xda2638b5e65fb14f4ce590c73f51cfec85fcc067","200","No"
"0xda31185cbeabad51b4c7e52db258052266f8303c","43.3333333333333","No"
"0xda54ec322063bf16e1223ec7b82d3338a7cb73c2","1E-18","No"
"0xda806eb3088516a78c2af9b3ddc1de95df32c094","2E-18","No"
"0xda817a9572bde8a2cd2c7633bdc4e16010f4c2fe","1E-18","No"
"0xdad9c389544b4e686430b27ce0e02a135b7464e8","1E-18","No"
"0xdae3726a97b806f792187a29259a0541fa14823d","1E-18","No"
"0xdb330d3c61cb94b78dae783ad01a00bb5ebb3a17","2E-18","No"
"0xdb560b9f5b3ad6acb68c7ef1cf2f0ea4dcfdc535","1E-18","No"
"0xdc9f5faea92b6e02f03d74bcb36b6768c0159a8b","2E-18","No"
"0xdd395dc340149aba2d64bcaa256ea56b9ab99c64","1E-18","No"
"0xdd458c69f8e5206e737c5984d812f74bd69db6d6","1E-18","No"
"0xdd75269874e79b434ca75acf9aedef1a8c61ac3a","2E-18","No"
"0xdda14d9fe1e4789d6d498472b2171a23caca84b5","2E-18","No"
"0xde3a987845a47608c121544cdc5df64a9de6783b","112","No"
"0xde3ddfaf74f68539b9e9ab35a1d341df5781e749","1E-18","No"
"0xde3ea553bbd9fae9657a1dbf2206d32633f7c32f","2E-18","No"
"0xe022bbc734d104f600f1da4af9092678899c1529","706","No"
"0xe027b5d59530cf15fe0eba313e1374eb2fb6355c","1E-18","No"
"0xe0354a1f22c9f6a364f3bc7104243b07ef3d9b36","1E-18","No"
"0xe0a16074cb22dae8a05781977bc49a1445b822e8","2E-18","No"
"0xe14b74214082a0ac923c0c1d045c1d8042709a90","1E-18","No"
"0xe15a4925bc024d67ed25199beb99063e0c60e73a","1E-18","No"
"0xe1b901565004d19af495daa4be03722a2f2e7b69","1E-18","No"
"0xe1e886d578b1ad32280b6c64ba52ed48f96c5b58","1E-18","No"
"0xe276d01ee1d5886d7f169ba9f0a5cb26845764e3","2E-18","No"
"0xe310ae09ca3ec256848cf7fc555b4817b2359b42","31.6666666666667","No"
"0xe37428f14758be2032d28b64b477a5e4a941638c","83.3333333333333","No"
"0xe390aeb4321279af4cdd89e6cdf2ee0528d935f4","1E-18","No"
"0xe3cdaf368cfce5be850719c886d52ba6838712ac","2E-18","No"
"0xe44d41b6100dd95591a224339f8bddee7177d849","1E-18","No"
"0xe4eb56058c7b5f1bcec91861a968d37bba56db39","1E-18","No"
"0xe5849563ae7b71e4cadb4e81f14c56c3cb246e3e","1E-18","No"
"0xe5b1fb66ed888fe5a0f30748248aa026a61ec480","66.6666666666667","No"
"0xe5b3279be1cabad065c942f0f98f76d4a9e677d9","1E-18","No"
"0xe5d3013770b744b1c8a55faba83da9847fe112ed","398","No"
"0xe60375cbdcbdc20ff4bf939fc2c339121c94562f","1E-18","No"
"0xe68d9c96c5a06b91ab5099e3f90ae4da7b8e8ede","1E-18","No"
"0xe69fd29d5a7f488d82109386217fb7e3b370fb14","1E-18","No"
"0xe6cfa69d0ac012c56c69c1786319cd646d45b61e","1E-18","No"
"0xe6f193fbf0c5e02e433c91f206bef0bf422ff897","1E-18","No"
"0xe701fea0eebe348d9c69a06c0ee87605c4784068","2E-18","No"
"0xe71238050736b0156a5d71f5871764348b829531","1E-18","No"
"0xe72ba59c7b2c21066c068ec7f018b96b1741cfed","1E-18","No"
"0xe759c4ddefe5ad592b2875ff6b2f4333ff5f117d","1E-18","No"
"0xe7648d2d5d0520702fde03a0253ae8ee9019ef55","1E-18","No"
"0xe76abcad7f616943f0519a76415f1b8cda05798b","1E-18","No"
"0xe80070a21ac90a0522f0f3549ae3d9f5230f7927","1E-18","No"
"0xe813dd3321cffa4f27e8f31ecbba3595c70faef8","1E-18","No"
"0xe83330bf2ecee4036bdfbd7ff7806739ef523384","1E-18","No"
"0xe84941fe43faf6c8dc360cd1e4c5448cae98bac1","90","No"
"0xe868c3064b3ec6385b0e54142a5dcb6b1d825054","1E-18","No"
"0xe88a8a6fe49d64c5ec2783413ab7388b5fd23884","36.2857142857143","No"
"0xe90247d283bb9f3d951e0145c9f8fd315759fa50","1E-18","No"
"0xe99dc6325a6ff34ba741b7c8246f5beda60c17e1","1E-18","No"
"0xe9a53330a9a34ab54f3039f80433fe04cf970a13","1E-18","No"
"0xe9d94dbd538929b1c744f54924354df3c9d1a55c","2E-18","No"
"0xea89bf22f039bd59c516ec617ef2a5a3b4b084a6","1E-18","No"
"0xeabf871722c420307e0b164b0b954c21acb24ebf","1E-18","No"
"0xeb293f8946c210f5772f544b87573f1394130d6d","2E-18","No"
"0xeb6bb45850aac4abd00402de7e1b1dd607fe522b","26.6666666666667","No"
"0xeba0db97ec85ef23049af7e1270d7240df4bb59f","1E-18","No"
"0xec0c6142a667062c9cd640e36a3779d82e5d0b0e","1E-18","No"
"0xec3b9ee16483a6399957d217efa413097a23f8dd","333.333333333333","No"
"0xec4250553bb5f7d4376efaee119a7c0019604d4f","24.638","No"
"0xec705d1d48c41f62bfffff751d5dfbaeba4b98d0","1E-18","No"
"0xec991b6feebd67285601b0dfc4beef86a2af991f","1E-18","No"
"0xecdc1b6801732c1f0f672898947d329562cace45","1E-18","No"
"0xece3c3a92d50ce9ac2676f141a637bbb617bea9f","1E-18","No"
"0xecea5a323b07ad169afc44e3566c02105b1b9c17","1E-18","No"
"0xeddc156a059abd69138ce3ef25e2d884fcd3c87a","1E-18","No"
"0xedeeff704a0c0ae871e615421dd86c769181bb33","0.00815768839187057","No"
"0xedf2dec86abdc224dca01de476a7bebb8e621034","1E-18","No"
"0xee24f5d9fffe78232d550d44389f7bbcd44a8f51","1E-18","No"
"0xee7fb1ba2761b87bbabce3f71403baf8d4862559","1E-18","No"
"0xee93e5e3d3322d0cd8623b0da5ba9227df7f8ae4","2E-18","No"
"0xeead2ae6eb6d99f16bedae7996027bf51290c1cd","1E-18","No"
"0xeed3ce185f6ef84fbf77c78a524e928a0376d5fb","1E-18","No"
"0xeed8e5a5e0c2feb4d9133438fd277b24bb36b34e","38.6666666666667","No"
"0xeeeacfdd9a47ffadb2235dd21a7dd122eb4de9ab","1E-18","No"
"0xef029c4c9f5d266647108c33a164fcaff0d5515f","1E-18","No"
"0xef09d895d64aae55ad8a3ae1ed0674d7fdcfd839","2E-18","No"
"0xefb6ae06b48f03cb939f0eb5654627b83dc6e3ff","1E-18","No"
"0xefbbf48404fa8977ccf6ae7ecd6d7100c416cc79","1E-18","No"
"0xefc94a826f6f6b903de650c9e55051892fe7bd5d","2E-18","No"
"0xf00a8009431471a1dbd6d831de5ce9607845e63e","1E-18","No"
"0xf032191ae96ee3f4332eb9c497ac38d198d2d387","1E-18","No"
"0xf0d22c98bb362ab8c38ae4098ba9088c988ff52c","1E-18","No"
"0xf0f9a298b96e645e7a96918b5bfa99bcc778a9b0","1E-18","No"
"0xf137f3409657c4dbe297b26d7d1a3233a7272d32","1E-18","No"
"0xf16e9dd6b1f360fe597bebc037379820e2abbbc1","3.33333333333333","No"
"0xf1a77573c004862234d3c2b377d9ec8f97a03f19","2E-18","No"
"0xf1fe6aaa97e095759fbc400450459a19bee21865","105.142857142857","No"
"0xf2340f82f453b90a53a8e5d061c4f7d6b9f68d4f","1E-18","No"
"0xf2cd22bd2bd655b1469ff1c41d019aed2b6ec735","2E-18","No"
"0xf3183ce0247816ac7de96de742a77c56b2d21f03","1E-18","No"
"0xf3284a0371fa6d4b2415c5b95947bbeec7cfc0e5","19.6666666666667","No"
"0xf371a4ae49f7e822a25314d48f33278724ad9de1","1E-18","No"
"0xf3ac6ed78555762a12e498de9faece69acb2d561","1E-18","No"
"0xf3d08683e9a205cd0b89cbcc566cb498a26b4c75","1E-18","No"
"0xf406c3df4e5885b18ee0fd63eb5efced6cfa881d","1E-18","No"
"0xf50cf06caf5dc4c1ad2ee60b236a0e5718529e9a","1E-18","No"
"0xf57bd628e2776691242140d14f42489683895e41","2E-18","No"
"0xf5841f25db68dac1809b6f047237bb772cf95a79","1E-18","No"
"0xf5868534806ca202c1fe302ffd95caf9ba3b2bcf","1E-18","No"
"0xf59bca3e92406c78559986b0b576e3a246440a4a","1E-18","No"
"0xf5a3f9d6c55160c798a47ed0f93d0f0fb1f6ef2f","7.14285714285714","No"
"0xf5b37f9760f1532d79da3c1e6fccf01ea0c6bb2e","1E-18","No"
"0xf5bbab0216b69477de1b7b7ae0519f3b527fff77","2E-18","No"
"0xf75684daf022e00b99a55e18bf42d79abf125416","2E-18","No"
"0xf7d170c6c72cf3a1e3a958565c7d7041ca578a9d","2E-18","No"
"0xf81b19cd7b9d6a7651c3d6c24a4022a495297ec6","2E-18","No"
"0xf8459ba93f5b2df9b22b864c0fdbeed3eeacb7e0","1E-18","No"
"0xf84df2195382c3b6a08b841511300b6218873085","1E-18","No"
"0xf87228b7e3842a7b9225d1812d7915d36af5382a","1E-18","No"
"0xf8f932b9037d4e5e4cadf49e0682af32300c5291","1E-18","No"
"0xf928e8fdf2436e3d588f1dc3c0556a615679d43f","1E-18","No"
"0xf9440a3eac1dd1f41e248ca592c6efa6d6046212","2E-18","No"
"0xf983696419852b943bb9f9636634718fd420e9eb","1E-18","No"
"0xf9bf75a357fcaa5cf3d07ff1ef5a011391327fe6","1E-18","No"
"0xf9ff88d9064ff5cb7d4fa376430244f0b1fcbd9c","2E-18","No"
"0xfa04fc81122c8cdee26638413d52e02ead85e4c5","1E-18","No"
"0xfae0e9bd02bca4949c06a48d2741d31f49099170","1E-18","No"
"0xfb23c698eed88a10f9c677b46f10f375f6388bb3","16.6666666666667","No"
"0xfb9749e45b2373dfa252cdc62865a91ef8fafa8f","1E-18","No"
"0xfd061ebc184b8516a4d53de427fc540650954649","1E-18","No"
"0xfdcddb6644a71bccc422ae1e7917a9c124f255c7","1E-18","No"
"0xfdea434aaa2668b0badc32502e41b2d5cda88cfd","1E-18","No"
"0xfe2496865a5e3bbee67a9b867e02f2811fca71fb","1E-18","No"
"0xfe75c34e331704caf23a382e959528779c7739d3","2E-18","No"
"0xfecaf0d5551a0a9fcc58d2d30aeaf6f7ea965609","1E-18","No"
"0xff12c0d6f18d395c90193c6cde2d1b3ec57b4781","285.714285714286","No"
"0xff271c4ccb4f7dddad2f4f9452f1b1c2a9fe9a7c","1E-18","No"
"0xffa77394512c8167fd3b933605fe6c042403087a","13.3333333333333","No"
"0xffbcb15cdc66dc9cf603fd87219b7c7e65d2733f","15.2857142857143","No"
"0xffd47f2cbbebe9469caec6e7d7681f556d101088","2E-18","No"
